00001	0087	1	26
00004	0095	1	22
00007	0094	1	25
00008	0097	1	21
00009	0096	1	8
00013	0091	1	105
00025	0088	1	112
00051	0098	1	84
00078	0100	1	9
00088	0101	1	3
00107	0102	1	28
00125	0103	1	2
00128	0001	0	1
00129	0104	1	74
00133	0003	0	1
00134	0002	0	1
00135	0106	1	11
00154	0107	1	35
00168	0108	1	5
00175	0112	1	2
00183	0119	1	64
00193	0111	1	4
00194	0125	1	23
00206	0007	0	1
00217	0006	0	1
00236	0005	0	1
00240	0114	1	4
00243	0113	1	14
00245	0126	1	15
00250	0118	1	19
00255	0004	0	1
00256	0123	1	51
00282	0109	1	81
00301	0122	1	11
00321	0127	1	2
00338	0115	1	105
00345	0121	1	4
00350	0420a	2	11
00350b	0420b	2	1
00566	0128	1	11
00582	0129	1	14
00594	0131	1	40
00597	0130	1	8
00605	0133	1	4
00606	0132	1	3
00678	0134	1	4
00723	0008	0	1
00729	0143	1	2
00734	0136	1	23
00735	0140	1	8
00759	0137a	2	14
00759b	0137b	2	2
00763	0141	1	12
00767	0142	1	8
00781	0135	1	5
00789	0009	0	1
00794	0138	1	58
00856	0149	1	4
00857	0145	1	20
00858	0150	1	69
00859	0148	1	8
00863	0152	1	2
00887	0146	1	3
00893	0144	1	17
00898	0147	1	4
00919	0010	0	1
00985	0153	1	5
00987	0011	0	1
01003	0012	0	1
01049	0154	1	9
01088	0290	1	5
01111	0155	1	12
01128	0156	1	4
01143	0162	1	2
01174	0157	1	23
01175	0161	1	2
01242	0013	0	1
01296	0158	1	4
01369	0160	1	8
01395	0159	1	24
01607	0163	1	82
01611	0165	1	29
01639	0166	1	3
01659	0167	1	101
01666	0171	1	8
01755	0172	1	2
01767	0014	0	1
01796	0015	0	1
01853	0170	1	7
01895	0016	0	1
01903	0018	0	1
01905	0017	0	1
01938	0173	1	5
01946	0175	1	2
01947	0174	1	2
01949	0020	0	1
01957	0019	0	1
02031	0176	1	46
02045	0178	1	4
02077	0177	1	2
02142	0021	0	1
02262	0180	1	6
02293	0179	1	26
02322	0183	1	2
02325	0181	1	39
02352	0022	0	1
02383	0185	1	2
02390	0182	1	4
02425	0023	0	1
02429	0187	1	4
02435	0186	1	8
02440	0189	1	4
02446	0188	1	8
02780	0190	1	7
02783	0191	1	47
02915	0192	1	3
02993	0193	1	4
03044	0194	1	5
03052	0024	0	1
03116	0025	0	1
03124	0200	1	78
03138	0199	1	9
03145	0198	1	49
03157	0196a	2	5
03157b	0196b	2	3
03159	0202	1	39
03165	0195	1	7
03172	0197	1	15
03179	0205	1	79
03180	0214	1	4
03184	0210	1	20
03214	0204	1	16
03239	0029	0	1
03244	0028	0	1
03245	0213	1	2
03292	0026	0	1
03298	0211	1	9
03329	0030	0	1
03348	0027	0	1
03365	0208	1	61
03373	0203	1	16
03395	0212	1	3
03462	0421a	2	2
03462b	0421b	2	1
03466	0430a	3	11
03466b	0430b	3	5
03466c	0430c	3	1
03550	0207	1	20
03610	0216	1	2
03612	0031	0	1
03617	0215	1	43
03636	0422a	2	1
03636b	0422b	2	1
03647	0217	1	69
03659	0223	1	4
03780	0221	1	6
03835	0219	1	5
03896	0032	0	1
03939	0220	1	2
04009	0222	1	2
04099	0224	1	2
04243	0225	1	101
04293	0229	1	2
04298	0228	1	3
04321	0230	1	3
04373	0231	1	3
04381	0423a	2	132
04381b	0423b	2	21
04385	0232	1	7
04389	0233	1	14
04442	0234	1	2
04485	0034	0	1
04512	0248	1	39
04523	0244	1	115
04569	0235	1	446
04590	0247	1	2
04650	0035	0	1
04654	0250	1	6
04661	0249	1	7
04674	0251	1	66
04693	0036	0	1
04707	0259	1	2
04711	0255	1	106
04713	0037	0	1
04743	0039	0	1
04806	0041	0	1
04848	0258	1	36
04922	0253	1	10
05000	0038	0	1
05161	0260	1	3
05228	0040	0	1
05279	0254	1	2
05558	0261	1	29
05561	0042	0	1
05580	0262	1	64
05641	0265	1	2
05643	0266	1	3
05644	0264	1	37
05670	0043	0	1
05796	0044	0	1
05845	0045	0	1
05979	0279	1	3
06003	0280	1	3
06031	0047	0	1
06055	0276	1	7
06058	0278	1	9
06074	0269	1	160
06151	0046	0	1
06189	0048	0	1
06272	0275	1	5
06313	0277	1	2
06432	0273	1	36
06476	0049	0	1
06487	0267	1	63
06499	0274	1	12
06816	0050	0	1
06872	0283	1	194
06885	0281	1	3
06949	0282	1	2
07032	0287	1	65
07043	0289	1	13
07086	0051	0	1
07180	0291	1	6
07203	0052	0	1
07262	0296	1	2
07304	0292	1	117
07307	0295	1	3
07461	0297	1	25
07469	0298	1	15
07479	0304	1	4
07501	0300	1	113
07520	0054	0	1
07522	0299	1	2
07530	0303	1	15
07535	0053	0	1
07559	0305	1	3
07707	0306	1	5
07717	0307	1	4
07759	0308	1	2
07779	0309	1	2
07801	0310	1	21
07941	0311	1	9
08077	0312	1	9
08097	0055	0	1
08244	0313	1	11
08293	0056	0	1
08296	0314	1	7
08365	0315	1	2
08412	0318	1	18
08426	0317	1	26
08437	0316	1	17
08685	0057	0	1
08747	0328	1	2
08779	0322	1	5
08807	0324	1	97
08924	0319	1	105
08938	0323	1	7
08993	0033	0	1
09030	0327	1	14
09061	0326	1	5
09144	0329	1	13
09177	0330	1	13
09192	0331	1	4
09214	0332	1	2
09255	0333	1	101
09264	0336	1	6
09292	0338	1	18
09308	0337	1	14
09315	0058	0	1
09429	0339	1	101
09462	0344	1	237
09463	0342	1	52
09486	0059	0	1
09602	0349	1	13
09610	0350	1	14
09629	0351	1	39
09716	0352	1	78
09788	0354	1	46
09789	0357	1	36
09846	0355	1	2
09919	0060	0	1
10232	0356	1	7
10270	0358	1	32
10614	0359	1	76
10714	0061	0	1
10822	0361	1	6
10831	0363	1	39
10859	0362	1	22
10875	0364	1	63
10890	0375	1	2
10914	0372	1	8
10928	0367	1	2
10936	0366	1	2
10960	0064	0	1
11025	0369	1	43
11051	0376	1	2
11058	0377	1	6
11072	0373	1	7
11085	0368	1	34
11095	0370	1	74
11155	0374	1	2
11171	0062	0	1
11229	0063	0	1
11253	0378	1	3
11334	0379	1	3
11344	0065	0	1
11377	0066	0	1
11461	0380	1	49
11495	0381	1	4
11715	0382	1	2
11802	0067	0	1
11856	0068	0	1
11907	0384	1	2
11916	0383	1	2
11948	0393	1	2
11976	0387	1	11
12000	0392	1	4
12004	0069	0	1
12022	0071	0	1
12030	0389	1	2
12042	0388	1	2
12046	0390	1	3
12051	0394	1	145
12070	0072	0	1
12083	0386	1	2
12103	0070	0	1
12108	0073	0	1
12115	0391	1	6
12134	0397	1	5
12139	0398	1	2
12373	0399	1	2
12376	0400	1	8
12406	0074	0	1
12654	0403	1	2
12709	0075	0	1
12716	0076	0	1
12724	0401	1	38
12830	0404	1	12
12838	0079	0	1
12855	0402	1	43
12883	0077	0	1
12913	0427a	2	1
12913b	0427b	2	1
12914	0405	1	3
12924	0078	0	1
12927	0428a	2	25
12927b	0428b	2	4
12963	0406	1	30
12991	0080	0	1
12997	0429a	2	3
12997b	0429b	2	2
13001	0407	1	37
13103	0408	1	17
13104	0409	1	50
13108	0081	0	1
13281	0082	0	1
13296	0414	1	3
13297	0416	1	4
13302	0084	0	1
13313	0085	0	1
13316	0083	0	1
13391	0413	1	6
13398	0410	1	116
13416	0415	1	7
13503	0086	0	1
13565	0417	1	18
13934	0418	1	4
14659	0419	1	3
